step,time,mode,throughput,mean_speed,avg_ttc,crit_events
8400,840.1,Baseline_LC2013,816,21.492722264591666,1.0,0
8500,850.1,Baseline_LC2013,829,21.012630878287816,1.0,0
8600,860.1,Baseline_LC2013,842,20.823389331414496,1.0,0
8700,870.1,Baseline_LC2013,852,20.604748666918127,1.0,0
8800,880.1,Baseline_LC2013,863,19.986941981303406,1.0,0
8900,890.1,Baseline_LC2013,876,19.987178068537983,1.0,0
9000,900.1,Baseline_LC2013,891,19.99030948101238,1.0,0
9100,910.1,Baseline_LC2013,904,19.80824933741968,1.0,0
9200,920.1,Baseline_LC2013,915,19.210859024258085,1.0,0
9300,930.1,Baseline_LC2013,932,18.706883805773217,1.0,0
9400,940.1,Baseline_LC2013,946,18.869668559333398,1.0,0
9500,950.1,Baseline_LC2013,957,19.264264413400582,1.0,0
9600,960.1,Baseline_LC2013,971,19.331635135310187,1.0,0
9700,970.1,Baseline_LC2013,984,19.037102856725635,1.0,0
9800,980.1,Baseline_LC2013,995,19.152714399870803,1.0,0
9900,990.1,Baseline_LC2013,1012,18.818542094998104,1.0,0
10000,1000.1,Baseline_LC2013,1020,18.509963337959928,1.0,0
10100,1010.1,Baseline_LC2013,1027,19.03098012113687,1.0,0
10200,1020.1,Baseline_LC2013,1028,19.5647232679551,1.0,0
10300,1030.1,Baseline_LC2013,1034,19.389792472992365,1.0,0
10400,1040.1,Baseline_LC2013,1034,19.06482423217782,1.0,0
10500,1050.1,Baseline_LC2013,1037,19.058246622117927,1.0,0
10600,1060.1,Baseline_LC2013,1051,19.435224182795476,1.0,0
10700,1070.1,Baseline_LC2013,1065,19.442156977621217,1.0,0
10800,1080.1,Baseline_LC2013,1078,19.54722832435419,1.0,0
10900,1090.1,Baseline_LC2013,1091,19.297897624633418,1.0,0
11000,1100.1,Baseline_LC2013,1106,19.136105419008622,1.0,0
11100,1110.1,Baseline_LC2013,1119,19.217538147011563,1.0,0
11200,1120.1,Baseline_LC2013,1132,19.1902061804304,1.0,0
11300,1130.1,Baseline_LC2013,1144,19.093931271692274,1.0,0
11400,1140.1,Baseline_LC2013,1157,19.071046449646683,1.0,0
11500,1150.1,Baseline_LC2013,1170,19.198805653539754,1.0,0
11600,1160.1,Baseline_LC2013,1182,19.10930670291074,1.0,0
11700,1170.1,Baseline_LC2013,1198,18.968775323464865,1.0,0
11800,1180.1,Baseline_LC2013,1212,18.721149269450297,1.0,0
11900,1190.1,Baseline_LC2013,1225,18.35703437263951,1.0,0
12000,1200.1,Baseline_LC2013,1236,18.78311827959987,1.0,0
12100,1210.1,Baseline_LC2013,1251,19.0562554968615,1.0,0
12200,1220.1,Baseline_LC2013,1263,18.987668493297203,1.0,0
12300,1230.1,Baseline_LC2013,1277,18.5746622502732,1.0,0
12400,1240.1,Baseline_LC2013,1292,18.18506371643105,1.0,0
12500,1250.1,Baseline_LC2013,1306,18.358602009774753,1.0,0
12600,1260.1,Baseline_LC2013,1320,19.008167460793107,1.0,0
12700,1270.1,Baseline_LC2013,1334,19.66220693981591,1.0,0
12800,1280.1,Baseline_LC2013,1348,19.793360052836903,1.0,0
12900,1290.1,Baseline_LC2013,1361,20.214159476608728,1.0,0
13000,1300.1,Baseline_LC2013,1375,21.03379273460719,1.0,0
13100,1310.1,Baseline_LC2013,1392,21.467225742858542,1.0,0
13200,1320.1,Baseline_LC2013,1405,21.058037262215375,1.0,0
13300,1330.1,Baseline_LC2013,1421,20.39141785670328,1.0,0
13400,1340.1,Baseline_LC2013,1424,19.93505278384082,1.0,0
13500,1350.1,Baseline_LC2013,1429,19.961088946758753,1.0,0
13600,1360.1,Baseline_LC2013,1444,19.972145765247664,1.0,0
13700,1370.1,Baseline_LC2013,1459,19.75069505654582,1.0,0
13800,1380.1,Baseline_LC2013,1470,19.40622055658047,1.0,0
13900,1390.1,Baseline_LC2013,1481,19.445741535777305,1.0,0
14000,1400.1,Baseline_LC2013,1495,19.989516870657496,1.0,0
14100,1410.1,Baseline_LC2013,1510,20.064917519571402,1.0,0
14200,1420.1,Baseline_LC2013,1522,20.332412366940844,1.0,0
14300,1430.1,Baseline_LC2013,1535,20.216142371937664,1.0,0
14400,1440.1,Baseline_LC2013,1547,20.4236072802898,1.0,0
14500,1450.1,Baseline_LC2013,1561,20.322767950632596,1.0,0
14600,1460.1,Baseline_LC2013,1576,19.859437327331257,1.0,0
14700,1470.1,Baseline_LC2013,1588,19.658176204143174,1.0,0
14800,1480.1,Baseline_LC2013,1602,19.919402490280923,1.0,0
14900,1490.1,Baseline_LC2013,1615,19.869234042940132,1.0,0
15000,1500.1,Baseline_LC2013,1628,19.60051619801563,1.0,0
15100,1510.1,Baseline_LC2013,1640,19.7523650728395,1.0,0
15200,1520.1,Baseline_LC2013,1654,19.167338928859223,1.0,0
15300,1530.1,Baseline_LC2013,1663,19.326701164480536,1.0,0
15400,1540.1,Baseline_LC2013,1678,19.760758478426318,1.0,0
15500,1550.1,Baseline_LC2013,1692,20.484416501654806,1.0,0
15600,1560.1,Baseline_LC2013,1705,20.933954700490485,1.0,0
15700,1570.1,Baseline_LC2013,1717,20.739033827637765,1.0,0
15800,1580.1,Baseline_LC2013,1732,20.665219872327004,1.0,0
15900,1590.1,Baseline_LC2013,1742,20.600925682714255,1.0,0
16000,1600.1,Baseline_LC2013,1758,20.671898628598107,1.0,0
16100,1610.1,Baseline_LC2013,1768,20.458811588086014,1.0,0
16200,1620.1,Baseline_LC2013,1782,20.804713970808816,1.0,0
16300,1630.1,Baseline_LC2013,1795,20.271792465859107,1.0,0
16400,1640.1,Baseline_LC2013,1807,20.113205119278874,1.0,0
16500,1650.1,Baseline_LC2013,1820,19.906079919591765,1.0,0
16600,1660.1,Baseline_LC2013,1829,19.673311110342382,1.0,0
16700,1670.1,Baseline_LC2013,1846,19.30075741409916,1.0,0
16800,1680.1,Baseline_LC2013,1854,19.8055556648356,1.0,0
16900,1690.1,Baseline_LC2013,1867,20.756847059742146,1.0,0
17000,1700.1,Baseline_LC2013,1881,21.28655045719225,1.0,0
17100,1710.1,Baseline_LC2013,1895,21.397590038112174,1.0,0
17200,1720.1,Baseline_LC2013,1907,21.288015450899053,1.0,0
17300,1730.1,Baseline_LC2013,1922,20.671755601919404,1.0,0
17400,1740.1,Baseline_LC2013,1936,20.421232463835473,1.0,0
17500,1750.1,Baseline_LC2013,1944,20.80697070010859,1.0,0
17600,1760.1,Baseline_LC2013,1952,20.76497282756204,1.0,0
17700,1770.1,Baseline_LC2013,1965,20.52101641652695,1.0,0
17800,1780.1,Baseline_LC2013,1981,20.773932136886028,1.0,0
17900,1790.1,Baseline_LC2013,1996,21.06926519669978,1.0,0
18000,1800.1,Baseline_LC2013,2012,20.928900226905768,1.0,0
