step,time,mode,throughput,mean_speed,avg_ttc,crit_events
4800,480.1,No_Control,288,13.068867513669916,1.0,0
4900,490.1,No_Control,297,12.794844102616237,1.0,0
5000,500.1,No_Control,311,12.381506635853615,1.0,0
5100,510.1,No_Control,322,11.997353642713191,1.0,0
5200,520.1,No_Control,332,11.817065485134687,1.0,0
5300,530.1,No_Control,335,11.646062221441854,1.0,0
5400,540.1,No_Control,341,11.532409733451937,1.0,0
5500,550.1,No_Control,347,11.170975306746309,1.0,0
5600,560.1,No_Control,355,11.149671350135218,1.0,0
5700,570.1,No_Control,365,11.205849561049176,1.0,0
5800,580.1,No_Control,375,11.080047288925094,1.0,0
5900,590.1,No_Control,378,11.005452167370592,1.0,0
6000,600.1,No_Control,385,10.915471725659405,1.0,0
6100,610.1,No_Control,393,10.826469303073331,1.0,0
6200,620.1,No_Control,404,10.615689105660728,1.0,0
6300,630.1,No_Control,417,10.16797956317937,1.0,0
6400,640.1,No_Control,421,10.04906689838191,1.0,0
6500,650.1,No_Control,433,9.79029697789281,1.0,0
6600,660.1,No_Control,439,9.695957079780392,1.0,0
6700,670.1,No_Control,448,9.520984964151449,1.0,0
6800,680.1,No_Control,455,9.530377516946936,1.0,0
6900,690.1,No_Control,465,9.250128052518214,1.0,0
7000,700.1,No_Control,476,9.054514228829234,1.0,0
7100,710.1,No_Control,481,9.319240866679884,1.0,0
7200,720.1,No_Control,493,9.215076771424448,1.0,0
7300,730.1,No_Control,502,9.201824413812144,1.0,0
7400,740.1,No_Control,513,9.170842735089233,1.0,0
7500,750.1,No_Control,523,9.065345589900714,1.0,0
7600,760.1,No_Control,528,9.022644183709122,1.0,0
7700,770.1,No_Control,534,8.821471076719995,1.0,0
7800,780.1,No_Control,547,8.456297481525644,1.0,0
7900,790.1,No_Control,554,8.302082014731525,1.0,0
8000,800.1,No_Control,558,8.487187429217196,1.0,0
8100,810.1,No_Control,565,8.602753952131051,1.0,0
8200,820.1,No_Control,573,8.564431453953695,1.0,0
8300,830.1,No_Control,587,8.346052982697993,1.0,0
8400,840.1,No_Control,598,8.103384128236394,1.0,0
8500,850.1,No_Control,608,7.943257240996777,1.0,0
8600,860.1,No_Control,614,7.78773086741651,1.0,0
8700,870.1,No_Control,617,7.844373903710309,1.0,0
8800,880.1,No_Control,626,7.739223776182627,1.0,0
8900,890.1,No_Control,640,7.420429113718758,1.0,0
9000,900.1,No_Control,650,7.201220238838896,1.0,0
9100,910.1,No_Control,658,6.971527666949624,1.0,0
9200,920.1,No_Control,669,6.712461111803229,1.0,0
9300,930.1,No_Control,683,6.464396376436773,1.0,0
9400,940.1,No_Control,687,6.548465719284317,1.0,0
9500,950.1,No_Control,698,6.433072847554549,1.0,0
9600,960.1,No_Control,711,6.466619329298474,1.0,0
9700,970.1,No_Control,720,6.573437968872997,1.0,0
9800,980.1,No_Control,724,6.948203781771561,1.0,0
9900,990.1,No_Control,728,7.161414743969079,1.0,0
10000,1000.1,No_Control,730,7.306717788929882,1.0,0
10100,1010.1,No_Control,735,7.3350600353988336,1.0,0
10200,1020.1,No_Control,739,7.3135553596088965,1.0,0
10300,1030.1,No_Control,742,7.474382341344425,1.0,0
10400,1040.1,No_Control,742,7.686698996872773,1.0,0
10500,1050.1,No_Control,745,7.867320050987959,1.0,0
10600,1060.1,No_Control,758,7.8434749334784035,1.0,0
10700,1070.1,No_Control,771,7.798503057077506,1.0,0
10800,1080.1,No_Control,783,7.8134131844483425,1.0,0
10900,1090.1,No_Control,797,7.769637422046036,1.0,0
11000,1100.1,No_Control,810,7.69571720891153,1.0,0
11100,1110.1,No_Control,824,7.622808386270481,1.0,0
11200,1120.1,No_Control,835,7.627447037286495,1.0,0
11300,1130.1,No_Control,848,7.632094797962469,1.0,0
11400,1140.1,No_Control,859,7.835168096532933,1.0,0
11500,1150.1,No_Control,873,7.675668220422891,1.0,0
11600,1160.1,No_Control,887,7.528542560957006,1.0,0
11700,1170.1,No_Control,901,7.3168485475763925,1.0,0
11800,1180.1,No_Control,912,7.116733217953804,1.0,0
11900,1190.1,No_Control,916,7.202546959801997,1.0,0
12000,1200.1,No_Control,922,7.270812849378049,1.0,0
12100,1210.1,No_Control,924,7.456981561461109,1.0,0
12200,1220.1,No_Control,931,7.498227083917449,1.0,0
12300,1230.1,No_Control,942,7.495381403678304,1.0,0
12400,1240.1,No_Control,956,7.4245411469758995,1.0,0
12500,1250.1,No_Control,970,7.238791338817504,1.0,0
12600,1260.1,No_Control,982,7.173956006418504,1.0,0
12700,1270.1,No_Control,996,7.093388545532021,1.0,0
12800,1280.1,No_Control,1009,7.047423763675153,1.0,0
12900,1290.1,No_Control,1016,7.309759296635721,1.0,0
13000,1300.1,No_Control,1021,7.425266128472487,1.0,0
13100,1310.1,No_Control,1022,7.569562151712336,1.0,0
13200,1320.1,No_Control,1024,7.783940910054017,1.0,0
13300,1330.1,No_Control,1030,7.777745752346881,1.0,0
13400,1340.1,No_Control,1033,7.88613008588384,1.0,0
13500,1350.1,No_Control,1040,7.9834282637337255,1.0,0
13600,1360.1,No_Control,1053,7.883972475368732,1.0,0
13700,1370.1,No_Control,1066,7.77302164628541,1.0,0
13800,1380.1,No_Control,1076,7.720929932777664,1.0,0
13900,1390.1,No_Control,1090,7.6246167403409375,1.0,0
14000,1400.1,No_Control,1103,7.504485453871445,1.0,0
14100,1410.1,No_Control,1116,7.323785858306602,1.0,0
14200,1420.1,No_Control,1124,7.387815439479972,1.0,0
14300,1430.1,No_Control,1135,7.450775274717926,1.0,0
14400,1440.1,No_Control,1146,7.610591745661754,1.0,0
14500,1450.1,No_Control,1160,7.561477895433482,1.0,0
14600,1460.1,No_Control,1173,7.352970780780742,1.0,0
14700,1470.1,No_Control,1182,7.315107128831016,1.0,0
14800,1480.1,No_Control,1190,7.300294581450684,1.0,0
14900,1490.1,No_Control,1199,7.066769969767248,1.0,0
15000,1500.1,No_Control,1201,7.250266289275946,1.0,0
15100,1510.1,No_Control,1208,7.286034200230544,1.0,0
15200,1520.1,No_Control,1220,7.368502240875596,1.0,0
15300,1530.1,No_Control,1227,7.491305692821683,1.0,0
15400,1540.1,No_Control,1238,7.384052227908645,1.0,0
15500,1550.1,No_Control,1247,7.428202935248982,1.0,0
15600,1560.1,No_Control,1259,7.395569927976207,1.0,0
15700,1570.1,No_Control,1267,7.43158338331207,1.0,0
15800,1580.1,No_Control,1272,7.583131622710974,1.0,0
15900,1590.1,No_Control,1279,7.587785222398415,1.0,0
16000,1600.1,No_Control,1286,7.6670575257594065,1.0,0
16100,1610.1,No_Control,1296,7.715192976097315,1.0,0
16200,1620.1,No_Control,1304,7.962651372787652,1.0,0
16300,1630.1,No_Control,1316,8.014214299799399,1.0,0
16400,1640.1,No_Control,1327,7.91991148309903,1.0,0
16500,1650.1,No_Control,1339,7.81059767430193,1.0,0
16600,1660.1,No_Control,1349,7.6794942986674215,1.0,0
16700,1670.1,No_Control,1359,7.463055645870789,1.0,0
16800,1680.1,No_Control,1368,7.433009623014291,1.0,0
16900,1690.1,No_Control,1382,7.30672056920788,1.0,0
17000,1700.1,No_Control,1392,7.232111385174968,1.0,0
17100,1710.1,No_Control,1401,7.203593113990589,1.0,0
17200,1720.1,No_Control,1407,7.273285682432947,1.0,0
17300,1730.1,No_Control,1416,7.14765143809021,1.0,0
17400,1740.1,No_Control,1429,6.92605951268276,1.0,0
17500,1750.1,No_Control,1437,6.974606960964876,1.0,0
17600,1760.1,No_Control,1439,7.34881398140773,1.0,0
17700,1770.1,No_Control,1454,7.17929841851633,1.0,0
17800,1780.1,No_Control,1466,7.080024645654838,1.0,0
17900,1790.1,No_Control,1473,7.1015132966715715,1.0,0
18000,1800.1,No_Control,1474,7.185798936218767,1.0,0
